name,date,socket,category,speed,turbo,cpuCount,cores,logicals,l1_cache,l2_cache,l3_cache
AMD Athlon II Dual-Core M320,2009-11-01,Unknown,Unknown,2100.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II Dual-Core M340,2010-06-01,Unknown,Unknown,2200.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II N330 Dual-Core,2010-07-01,Unknown,Unknown,2300.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II N350 Dual-Core,2010-12-01,Unknown,Unknown,2400.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II N370 Dual-Core,2012-05-01,S1g4,Unknown,2500.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II Neo K125,2010-06-01,S1,Laptop,1700.0,0.0,1,1,1,64.0,1024.0,0.0
AMD Athlon II Neo K145,2011-01-01,S1,Laptop,1800.0,0.0,1,1,1,64.0,1024.0,0.0
AMD Athlon II Neo K325 Dual-Core,2010-06-01,Unknown,Laptop,1300.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II Neo K345 Dual-Core,2011-01-01,Unknown,Laptop,1400.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II Neo N36L Dual-Core,2010-12-01,Unknown,Laptop,1300.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II P320 Dual-Core,2010-06-01,Unknown,Unknown,2100.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II P340 Dual-Core,2010-10-01,S1g4,Unknown,2200.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II P360 Dual-Core,2011-02-01,S1g4,Unknown,2300.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II X2 210e,2010-12-01,AM3,Desktop,2600.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II X2 215,2009-09-01,AM3,Desktop,2700.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II X2 220,2010-06-01,AM3,Desktop,2800.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II X2 235e,2009-10-01,AM3,Desktop,2700.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II X2 240,2009-08-01,AM3,Desktop,2800.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II X2 240e,2009-12-01,AM3,Desktop,2800.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II X2 245,2009-07-01,AM2+/AM3,Desktop,2900.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II X2 245e,2011-03-01,AM3,Desktop,2900.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II X2 250,2009-06-01,AM3,Desktop,3000.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II X2 250e,2011-06-01,AM3,Desktop,3000.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II X2 250u,2010-02-01,AM3,Desktop,1600.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II X2 255,2010-01-01,AM3,Desktop,3100.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II X2 260,2010-07-01,AM3,Desktop,3200.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II X2 260u,2010-12-01,AM3,Desktop,1800.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II X2 265,2010-11-01,AM3,Desktop,3300.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II X2 270,2011-08-01,AM3,Desktop,3400.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II X2 270u,2010-11-01,AM3,Desktop,2000.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II X2 280,2013-03-01,AM3,Unknown,3600.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II X2 4300e,2012-01-01,Unknown,Unknown,2600.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II X2 4400e,2009-09-01,Unknown,Unknown,2700.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II X2 4450e,2010-09-01,AM2,Desktop,2300.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II X2 B22,2010-01-01,AM3,Desktop,2800.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II X2 B24,2010-03-01,AM3,Desktop,3000.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II X2 B26,2011-09-01,Unknown,Unknown,3200.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II X2 B28,2012-07-01,AM3,Desktop,3400.0,0.0,1,2,1,64.0,1024.0,0.0
AMD Athlon II X3 400e,2009-12-01,AM3,Desktop,2200.0,0.0,1,3,1,64.0,1024.0,0.0
AMD Athlon II X3 405e,2010-03-01,AM3,Desktop,2300.0,0.0,1,3,1,64.0,1024.0,0.0
AMD Athlon II X3 415e,2010-10-01,AM3,Desktop,2500.0,0.0,1,3,1,64.0,1024.0,0.0
AMD Athlon II X3 420e,2011-06-01,AM3,Desktop,2600.0,0.0,1,3,1,64.0,1024.0,0.0
AMD Athlon II X3 425,2009-08-01,AM3,Desktop,2700.0,0.0,1,3,1,64.0,1024.0,0.0
AMD Athlon II X3 435,2009-11-01,AM3,Desktop,2900.0,0.0,1,3,1,64.0,1024.0,0.0
AMD Athlon II X3 440,2010-02-01,AM3,Desktop,3000.0,0.0,1,3,1,64.0,1024.0,0.0
AMD Athlon II X3 445,2010-07-01,AM3,Desktop,3100.0,0.0,1,3,1,64.0,1024.0,0.0
AMD Athlon II X3 450,2010-11-01,AM3,Desktop,3200.0,0.0,1,3,1,64.0,1024.0,0.0
AMD Athlon II X3 455,2010-12-01,AM3,Desktop,3300.0,0.0,1,3,1,64.0,1024.0,0.0
AMD Athlon II X3 460,2011-08-01,AM3,Desktop,3400.0,0.0,1,3,1,64.0,1024.0,0.0
AMD Athlon II X4 553,2011-01-01,Unknown,Unknown,3000.0,0.0,1,4,1,64.0,1024.0,0.0
AMD Athlon II X4 555,2010-12-01,Unknown,Unknown,3200.0,0.0,1,4,1,64.0,1024.0,0.0
AMD Athlon II X4 557,2021-07-01,AM3,Desktop,3200.0,3666.0,1,4,1,64.0,1024.0,0.0
AMD Athlon II X4 559,2013-09-01,Unknown,Unknown,3400.0,0.0,1,4,1,64.0,1024.0,0.0
AMD Athlon II X4 600e,2009-12-01,AM3,Desktop,2200.0,0.0,1,4,1,128.0,2048.0,0.0
AMD Athlon II X4 605e,2009-12-01,AM3,Desktop,2300.0,0.0,1,4,1,128.0,2048.0,0.0
AMD Athlon II X4 610e,2010-08-01,AM3,Desktop,2400.0,0.0,1,4,1,128.0,2048.0,0.0
AMD Athlon II X4 615e,2010-12-01,AM3,Desktop,2500.0,0.0,1,4,1,128.0,2048.0,0.0
AMD Athlon II X4 620,2009-09-01,AM3,Desktop,2600.0,0.0,1,4,1,128.0,2048.0,0.0
AMD Athlon II X4 630,2009-08-01,AM3,Desktop,2800.0,0.0,1,4,1,128.0,2048.0,0.0
AMD Athlon II X4 631 Quad-Core,2011-09-01,FM1,Desktop,2600.0,0.0,1,4,1,128.0,2048.0,0.0
AMD Athlon II X4 635,2010-02-01,AM3,Desktop,2900.0,0.0,1,4,1,128.0,2048.0,0.0
AMD Athlon II X4 638 Quad-Core,2015-04-01,FM1,Desktop,2700.0,0.0,1,4,1,128.0,2048.0,0.0
AMD Athlon II X4 640,2010-06-01,AM3,Desktop,3000.0,0.0,1,4,1,128.0,2048.0,0.0
AMD Athlon II X4 641 Quad-Core,2012-03-01,FM1,Desktop,2800.0,0.0,1,4,1,128.0,2048.0,0.0
AMD Athlon II X4 645,2010-10-01,AM3,Desktop,3100.0,0.0,1,4,1,128.0,2048.0,0.0
AMD Athlon II X4 650,2011-08-01,Unknown,Unknown,3200.0,0.0,1,4,1,128.0,2048.0,0.0
AMD Athlon II X4 651 Quad-Core,2012-02-01,FM1,Unknown,3000.0,0.0,1,4,1,128.0,2048.0,0.0
AMD Athlon II X4 655,2014-01-01,AM2+ (940-pin),Unknown,3300.0,0.0,1,4,1,128.0,2048.0,0.0
AMD Athlon L110,2009-07-01,Unknown,Unknown,1200.0,0.0,1,1,1,64.0,512.0,0.0
AMD Athlon LE-1600,2009-03-01,AM2,Desktop,2200.0,0.0,1,1,1,64.0,512.0,0.0
AMD Athlon LE-1620,2009-03-01,AM2,Desktop,2400.0,0.0,1,1,1,64.0,512.0,0.0
AMD Athlon LE-1640,2009-02-01,AM2,Desktop,2700.0,0.0,1,1,1,64.0,512.0,0.0
AMD Athlon LE-1660,2009-04-01,AM2,Desktop,2800.0,0.0,1,1,1,64.0,512.0,0.0
AMD Athlon Neo MV-40,2009-04-01,Unknown,Unknown,1600.0,0.0,1,1,1,64.0,512.0,0.0
AMD Athlon Neo X2 Dual Core 6850e,2009-11-01,Unknown,Unknown,1800.0,0.0,1,2,1,128.0,1024.0,0.0
AMD Athlon Neo X2 Dual Core L325,2010-01-01,Unknown,Unknown,1500.0,0.0,1,2,1,128.0,1024.0,0.0
AMD Athlon Neo X2 Dual Core L335,2009-08-01,Unknown,Unknown,1600.0,0.0,1,2,1,128.0,1024.0,0.0
AMD Athlon PRO 200GE,2018-05-01,AM4,Desktop,3200.0,0.0,1,2,2,128.0,1024.0,4096.0
AMD Athlon PRO 300GE,2019-10-01,AM4,Desktop,3400.0,0.0,1,2,2,128.0,1024.0,4096.0
AMD Athlon Silver 3050e,2020-11-01,Unknown,Laptop,1400.0,2800.0,1,2,2,128.0,1024.0,4096.0
AMD Athlon Silver 3050GE,2021-02-01,AM4,Laptop,3400.0,3400.0,1,2,2,128.0,1024.0,4096.0
AMD Athlon Silver 3050U,2020-05-01,FP5,Laptop,2300.0,3200.0,1,2,1,128.0,1024.0,4096.0
AMD Athlon Silver PRO 3125GE,2020-07-01,AM4,Desktop,3400.0,0.0,1,2,2,128.0,1024.0,4096.0
AMD Athlon TF-20,2009-06-01,Unknown,Unknown,1600.0,0.0,1,1,1,64.0,512.0,0.0
AMD Athlon TF-36,2010-05-01,Unknown,Unknown,2000.0,0.0,1,1,1,64.0,512.0,0.0
AMD Athlon X2 215,2010-11-01,Unknown,Unknown,2700.0,0.0,1,2,1,128.0,1024.0,0.0
AMD Athlon X2 240,2009-08-01,Unknown,Unknown,2800.0,0.0,1,2,1,128.0,1024.0,0.0
AMD Athlon X2 240e,2011-07-01,Unknown,Unknown,2800.0,0.0,1,2,1,128.0,1024.0,0.0
AMD Athlon X2 250,2009-06-01,Unknown,Unknown,3000.0,0.0,1,2,1,128.0,1024.0,0.0
AMD Athlon X2 255,2012-01-01,AM2+/AM3,Unknown,3100.0,0.0,1,2,1,128.0,1024.0,0.0
AMD Athlon X2 280,2014-03-01,AM3,Unknown,3600.0,0.0,1,2,1,128.0,1024.0,0.0
AMD Athlon X2 340 Dual Core,2013-07-01,Unknown,Unknown,3200.0,3600.0,1,2,1,128.0,1024.0,0.0
AMD Athlon X2 370K Dual Core,2013-11-01,Unknown,Unknown,4000.0,4200.0,1,1,2,128.0,1024.0,0.0
AMD Athlon X2 450,2022-07-01,FM2+,Desktop,3500.0,3900.0,1,2,1,128.0,1024.0,0.0
AMD Athlon X2 Dual Core 3250e,2009-10-01,Unknown,Unknown,1500.0,0.0,1,2,1,128.0,512.0,0.0
AMD Athlon X2 Dual Core 6850e,2010-07-01,Unknown,Unknown,1800.0,0.0,1,2,1,128.0,1024.0,0.0
AMD Athlon X2 Dual Core BE-2300,2009-02-01,AM2,Desktop,1900.0,0.0,1,2,1,128.0,512.0,0.0
AMD Athlon X2 Dual Core BE-2350,2009-03-01,AM2,Desktop,2100.0,0.0,1,2,1,128.0,512.0,0.0
AMD Athlon X2 Dual Core BE-2400,2009-03-01,FT1,Desktop,2300.0,0.0,1,2,1,128.0,512.0,0.0
AMD Athlon X2 Dual Core L310,2009-10-01,S1,Laptop,1200.0,0.0,1,2,1,128.0,1024.0,0.0
AMD Athlon X3 425,2010-02-01,Unknown,Unknown,2700.0,0.0,1,3,1,128.0,2048.0,0.0
AMD Athlon X3 435,2009-12-01,Unknown,Unknown,2900.0,0.0,1,3,1,128.0,2048.0,0.0
AMD Athlon X3 440,2010-03-01,Unknown,Unknown,3000.0,0.0,1,3,1,128.0,2048.0,0.0
AMD Athlon X3 445,2011-10-01,Unknown,Unknown,3100.0,0.0,1,3,1,128.0,2048.0,0.0
AMD Athlon X3 455,2012-10-01,AM2+/AM3,Unknown,3300.0,0.0,1,3,1,128.0,2048.0,0.0
AMD Athlon X4 530,2021-03-01,AM1,Desktop,2000.0,0.0,1,4,1,128.0,2048.0,0.0
AMD Athlon X4 620,2009-10-01,Unknown,Unknown,2600.0,0.0,1,4,1,128.0,2048.0,0.0
AMD Athlon X4 640,2010-09-01,Unknown,Unknown,3000.0,0.0,1,4,1,128.0,2048.0,0.0
AMD Athlon X4 730,2022-02-01,FM2,Desktop,2800.0,3200.0,1,2,2,128.0,4096.0,0.0
AMD Athlon X4 740 Quad Core,2012-11-01,FM2,Desktop,3200.0,3700.0,1,2,2,128.0,4096.0,0.0
AMD Athlon X4 750 Quad Core,2015-03-01,FM2,Desktop,3400.0,3900.0,1,4,1,128.0,4096.0,0.0
AMD Athlon X4 750K Quad Core,2012-11-01,FM2,Unknown,3400.0,4000.0,1,2,2,128.0,4096.0,0.0
AMD Athlon X4 760K Quad Core,2013-08-01,FM2,Desktop,3800.0,4100.0,1,2,2,128.0,4096.0,0.0
AMD Athlon X4 830,2018-02-01,FM2+,Desktop,3000.0,34000.0,1,2,2,128.0,4096.0,0.0
AMD Athlon X4 840,2015-01-01,FM2+,Desktop,3100.0,3800.0,1,2,2,128.0,4096.0,0.0
AMD Athlon X4 845,2016-03-01,FM2+,Desktop,3500.0,3800.0,1,2,2,128.0,4096.0,0.0
AMD Athlon X4 860K,2014-09-01,FM2+,Desktop,3700.0,4000.0,1,2,2,128.0,4096.0,0.0
AMD Athlon X4 870K,2016-03-01,FM2+,Desktop,3900.0,4100.0,1,2,2,128.0,4096.0,0.0
AMD Athlon X4 880K,2016-04-01,FM2+,Desktop,4000.0,4200.0,1,2,2,128.0,4096.0,0.0
AMD Athlon X4 950,2017-09-01,AM4,Desktop,3500.0,3800.0,1,4,1,128.0,4096.0,0.0
AMD Athlon XP 1500+,2009-03-01,Unknown,Unknown,1333.0,0.0,1,1,1,64.0,256.0,0.0
AMD Athlon XP 1600+,2009-02-01,Unknown,Unknown,1400.0,0.0,1,1,1,64.0,256.0,0.0
AMD Athlon XP 1700+,2009-02-01,Socket A (462),Desktop,1467.0,0.0,1,1,1,64.0,256.0,0.0
AMD Athlon XP 1800+,2009-03-01,Socket A,Desktop,1533.0,0.0,1,1,1,64.0,256.0,0.0
AMD Athlon XP 1900+,2009-03-01,Unknown,Unknown,1600.0,0.0,1,1,1,64.0,256.0,0.0
AMD Athlon XP 2000+,2009-02-01,Socket A,Desktop,1667.0,0.0,1,1,1,64.0,256.0,0.0
AMD Athlon XP 2100+,2009-02-01,Unknown,Unknown,1733.0,0.0,1,1,1,64.0,256.0,0.0
AMD Athlon XP 2200+,2009-02-01,Unknown,Unknown,1800.0,0.0,1,1,1,64.0,256.0,0.0
AMD Athlon XP 2400+,2009-02-01,Unknown,Unknown,2000.0,0.0,1,1,1,64.0,256.0,0.0
AMD Athlon XP 2800+,2009-01-01,754,Unknown,2250.0,0.0,1,1,1,64.0,256.0,0.0
AMD Athlon XP 2900+,2009-04-01,Unknown,Unknown,2000.0,0.0,1,1,1,64.0,256.0,0.0
AMD Athlon XP 3000+,2009-03-01,Socket A,Desktop,2167.0,0.0,1,1,1,64.0,256.0,0.0
AMD Athlon XP 3100+,2009-04-01,Unknown,Unknown,2200.0,0.0,1,1,1,64.0,256.0,0.0
AMD Athlon XP1600+,2009-11-01,Unknown,Unknown,1400.0,0.0,1,1,1,64.0,256.0,0.0
AMD Athlon XP2400+,2009-09-01,Unknown,Unknown,2000.0,0.0,1,1,1,64.0,256.0,0.0
AMD Athlon64 X2 Dual Core 4600+,2009-05-01,AM2,Desktop,2400.0,0.0,1,2,1,128.0,1024.0,0.0
AMD C-30,2011-05-01,FT1,Laptop,1200.0,0.0,1,1,1,64.0,512.0,0.0
AMD C-50,2011-01-01,FT1,Laptop,1000.0,0.0,1,2,1,64.0,1024.0,0.0
AMD C-60,2011-10-01,Unknown,Unknown,1000.0,1333.0,1,2,1,64.0,1024.0,0.0
AMD C-60 APU,2011-08-01,Unknown,Unknown,1000.0,1330.0,1,2,1,64.0,1024.0,0.0
AMD C-70 APU,2012-12-01,Unknown,Unknown,1000.0,1330.0,1,2,1,64.0,1024.0,0.0
AMD E-240,2011-02-01,FT1,Laptop,1500.0,0.0,1,1,1,64.0,512.0,0.0
AMD E-300 APU,2011-10-01,FT1,Laptop,1300.0,0.0,1,2,1,64.0,512.0,0.0
AMD E-350,2011-01-01,FT1,"Desktop, Laptop",1600.0,0.0,1,2,1,64.0,1024.0,0.0
AMD E-350 APU,2012-10-01,FT1 BGA,"Desktop, Laptop",1600.0,0.0,1,2,1,64.0,1024.0,0.0
AMD E-350D APU,2013-03-01,Unknown,Unknown,1600.0,0.0,1,2,1,64.0,1024.0,0.0
AMD E-450 APU,2011-08-01,FT1,Laptop,1650.0,0.0,1,2,1,64.0,1024.0,0.0
AMD E1 Micro-6200T APU,2014-10-01,FT3b,Laptop,1000.0,1400.0,1,2,1,64.0,1024.0,0.0
AMD E1-1200 APU,2012-08-01,FT1,Laptop,1400.0,0.0,1,2,1,64.0,1024.0,0.0
AMD E1-1500 APU,2013-03-01,FT1,Laptop,1480.0,0.0,1,2,1,64.0,1024.0,0.0
AMD E1-2100 APU,2013-07-01,FT3,Laptop,1000.0,0.0,1,2,1,64.0,1024.0,0.0
AMD E1-2200 APU,2014-10-01,FT3,Laptop,1050.0,0.0,1,2,1,64.0,1024.0,0.0
AMD E1-2500 APU,2013-09-01,FT3,Laptop,1400.0,0.0,1,2,1,64.0,1024.0,0.0
AMD E1-6010 APU,2014-07-01,FT3b,Laptop,1350.0,0.0,1,2,1,64.0,1024.0,0.0
AMD E1-6015 APU,2015-07-01,BGA769 (FT3b),Laptop,1400.0,0.0,1,2,1,64.0,1024.0,0.0
AMD E1-6050J APU ,2016-03-01,Unknown,Unknown,1350.0,0.0,1,2,1,64.0,1024.0,0.0
AMD E1-7010 APU,2016-06-01,BGA769 (FT3b),Laptop,1500.0,0.0,1,2,1,64.0,1024.0,0.0
AMD E2-1800 APU,2012-06-01,FT1,Desktop,1700.0,0.0,1,2,1,64.0,1024.0,0.0
AMD E2-2000 APU,2013-03-01,"BGA413,FT1",Laptop,1750.0,0.0,1,2,1,64.0,1024.0,0.0
AMD E2-3000 APU,2014-02-01,FT3,Laptop,1650.0,0.0,1,2,1,64.0,1024.0,0.0
AMD E2-3000M APU,2011-09-01,FS1,Laptop,1800.0,2400.0,1,2,1,64.0,1024.0,0.0
AMD E2-3200 APU,2011-12-01,FM1,Desktop,2400.0,0.0,1,2,1,64.0,1024.0,0.0
AMD E2-3800 APU,2014-02-01,FT3,Laptop,1300.0,0.0,1,4,1,64.0,1024.0,0.0
AMD E2-6110 APU,2014-10-01,"AM1,FT3b",Laptop,1500.0,0.0,1,4,1,64.0,1024.0,0.0
AMD E2-7015,2020-11-01,Unknown,Laptop,1500.0,0.0,1,2,1,64.0,1024.0,0.0
AMD E2-7015 APU,2020-02-01,Unknown,Laptop,1500.0,0.0,1,2,1,64.0,1024.0,0.0
AMD E2-7110 APU,2015-10-01,FP4 BGA,Laptop,1800.0,0.0,1,4,1,64.0,1024.0,0.0
AMD E2-9000,2017-05-01,Unknown,Laptop,1800.0,2200.0,1,2,1,64.0,1024.0,0.0
AMD E2-9000e,2017-07-01,Unknown,Laptop,1500.0,2000.0,1,2,1,64.0,1024.0,0.0
AMD E2-9010,2017-01-01,FP4,Laptop,2000.0,2200.0,1,2,1,64.0,1024.0,0.0
AMD E2-9030,2019-01-01,BGA (FT4),Desktop,2000.0,2200.0,1,2,1,64.0,1024.0,0.0
AMD Embedded G-Series GX-215JJ Radeon R2E,2017-09-01,FP4,"Laptop, Mobile/Embedded",1500.0,2000.0,1,2,1,64.0,1024.0,0.0
AMD Embedded G-Series GX-224IJ Radeon R4E,2017-11-01,FP4,"Laptop, Mobile/Embedded",2400.0,2800.0,1,2,1,64.0,1024.0,0.0
AMD Embedded G-Series GX-420GI Radeon R7E,2017-09-01,FP4,"Laptop, Mobile/Embedded",2000.0,2200.0,1,4,1,64.0,1024.0,0.0
AMD Embedded R-Series RX-216GD,2017-05-01,BGA (FP4),"Laptop, Mobile/Embedded",1600.0,3000.0,1,2,1,64.0,1024.0,0.0
AMD Embedded R-Series RX-418GD Radeon R6,2018-03-01,FP4,"Laptop, Mobile/Embedded",1800.0,3200.0,1,4,1,64.0,1024.0,0.0
AMD Embedded R-Series RX-421BD,2015-11-01,BGA (FP4),"Laptop, Mobile/Embedded",2100.0,3400.0,1,4,1,64.0,1024.0,0.0
AMD Embedded R-Series RX-421ND,2022-06-01,FP4,Mobile/Embedded,2100.0,3400.0,1,4,1,64.0,1024.0,0.0
AMD EPYC 3101 4-Core,2021-12-01,Unknown,Unknown,2100.0,0.0,1,4,1,128.0,2048.0,4096.0
AMD EPYC 3201,2019-06-01,SP4r2,Server,1500.0,3100.0,1,8,1,128.0,2048.0,4096.0
AMD EPYC 3251,2019-10-01,SP4r2,Server,2500.0,3100.0,1,8,2,128.0,2048.0,4096.0
AMD EPYC 7232P,2020-05-01,SP3,Server,3100.0,3200.0,1,8,2,256.0,4096.0,16384.0
AMD EPYC 7251,2018-02-01,SP3,Server,2100.0,2900.0,1,8,2,256.0,4096.0,8192.0
AMD EPYC 7252,2021-05-01,SP3,Server,3100.0,3200.0,1,8,2,256.0,4096.0,16384.0
AMD EPYC 7262,2019-12-01,SP3,Server,3200.0,3400.0,1,8,2,256.0,4096.0,16384.0
AMD EPYC 7272,2020-05-01,SP3,Server,2900.0,3200.0,1,12,2,256.0,4096.0,16384.0
AMD EPYC 7281,2017-11-01,SP3,Server,2100.0,2700.0,1,16,2,256.0,4096.0,8192.0
AMD EPYC 7282,2019-12-01,SP3,Server,2800.0,3200.0,1,16,2,256.0,4096.0,16384.0
AMD EPYC 72F3,2021-12-01,SP3,Server,3700.0,4100.0,1,8,2,256.0,4096.0,16384.0
AMD EPYC 7301,2019-04-01,SP3,Server,2200.0,2700.0,1,16,2,256.0,4096.0,6144.0
AMD EPYC 7302,2020-01-01,SP3,Server,3000.0,3300.0,1,16,2,256.0,4096.0,16384.0
AMD EPYC 7302P,2019-11-01,SP3,Server,3000.0,3300.0,1,16,2,256.0,4096.0,16384.0
AMD EPYC 7313,2021-07-01,SP3,Server,3000.0,3700.0,1,16,2,256.0,4096.0,16384.0
AMD EPYC 7313P,2021-06-01,SP3,Server,3000.0,3700.0,1,16,2,256.0,4096.0,16384.0
AMD EPYC 7343,2021-06-01,SP3,Server,3200.0,3900.0,1,16,2,256.0,4096.0,16384.0
AMD EPYC 7351,2019-03-01,SP3,Server,2400.0,2900.0,1,16,2,256.0,4096.0,8192.0
AMD EPYC 7351P,2017-11-01,SP3,Server,2400.0,2900.0,1,16,2,256.0,4096.0,8192.0
AMD EPYC 7352,2021-08-01,SP3,Server,2300.0,3200.0,1,24,2,256.0,4096.0,16384.0
AMD EPYC 7371,2019-01-01,SP3,Server,3100.0,3800.0,1,16,2,256.0,4096.0,16384.0
AMD EPYC 73F3,2021-06-01,SP3,Server,3500.0,4000.0,1,16,2,256.0,4096.0,16384.0
AMD EPYC 7401P,2017-11-01,SP3,Server,2000.0,3000.0,1,24,2,256.0,8192.0,16384.0
AMD EPYC 7402,2020-05-01,SP3,Server,2800.0,3350.0,1,24,2,256.0,4096.0,32768.0
AMD EPYC 7402P,2019-10-01,SP3,Server,2800.0,3350.0,1,24,2,256.0,4096.0,32768.0
AMD EPYC 7413,2021-05-01,SP3,Server,2650.0,3600.0,1,24,2,256.0,4096.0,32768.0
AMD EPYC 7443,2022-01-01,SP3,Server,2850.0,4000.0,1,24,2,256.0,4096.0,32768.0
AMD EPYC 7443P,2021-06-01,SP3,Server,2850.0,4000.0,1,24,2,256.0,4096.0,32768.0
AMD EPYC 7451,2018-01-01,SP3,Server,2300.0,3200.0,1,24,2,256.0,8192.0,16384.0
AMD EPYC 7452,2019-11-01,SP3,Server,2350.0,3350.0,1,32,2,256.0,4096.0,32768.0
AMD EPYC 7453,2021-12-01,SP3,Server,2750.0,3450.0,1,28,2,256.0,4096.0,32768.0
AMD EPYC 74F3,2021-10-01,SP3,Server,3200.0,4000.0,1,24,2,256.0,4096.0,32768.0
AMD EPYC 7501,2017-12-01,SP3,Server,2000.0,3000.0,1,32,2,256.0,8192.0,32768.0
AMD EPYC 7502,2020-11-01,SP3,Server,2500.0,3350.0,1,32,2,256.0,4096.0,32768.0
AMD EPYC 7502P,2019-09-01,SP3,Server,2500.0,3350.0,1,32,2,256.0,4096.0,32768.0
AMD EPYC 7513,2021-06-01,SP3,Server,2600.0,3650.0,1,32,2,256.0,4096.0,32768.0
AMD EPYC 7532,2021-08-01,SP3,Server,2400.0,3300.0,1,32,2,256.0,4096.0,32768.0
AMD EPYC 7542,2019-11-01,SP3,Server,2900.0,3400.0,1,32,2,256.0,4096.0,32768.0
AMD EPYC 7543,2021-06-01,SP3,Server,2800.0,3700.0,1,32,2,256.0,4096.0,32768.0
AMD EPYC 7543P,2021-09-01,SP3,Server,2800.0,3700.0,1,32,2,256.0,4096.0,32768.0
AMD EPYC 7551,2017-09-01,SP3,Server,2000.0,3000.0,1,32,2,256.0,8192.0,32768.0
AMD EPYC 7551P,2018-03-01,SP3,Server,2000.0,3000.0,1,32,2,256.0,8192.0,32768.0
AMD EPYC 7571,2019-09-01,SP3,Server,2100.0,2900.0,1,32,2,256.0,8192.0,32768.0
AMD EPYC 75F3,2021-06-01,SP3,Server,2950.0,4000.0,1,32,2,256.0,4096.0,32768.0
AMD EPYC 7601,2017-12-01,SP3,Server,2200.0,2700.0,1,32,2,256.0,8192.0,65536.0
AMD EPYC 7642,2021-05-01,SP3,Server,2299.0,3300.0,1,48,2,256.0,4096.0,32768.0
AMD EPYC 7643,2021-03-01,SP3,Server,2300.0,3600.0,1,48,2,256.0,4096.0,32768.0
AMD EPYC 7662,2021-04-01,SP3,Server,2000.0,3300.0,1,64,2,256.0,4096.0,32768.0
AMD EPYC 7702,2020-05-01,SP3,Server,2000.0,3350.0,1,64,2,256.0,4096.0,65536.0
AMD EPYC 7702P,2019-09-01,SP3,Server,2000.0,3350.0,1,64,2,256.0,4096.0,65536.0
AMD EPYC 7713,2021-03-01,SP3,Server,2000.0,3675.0,1,64,2,256.0,4096.0,65536.0
AMD EPYC 7713P,2022-01-01,SP3,Server,2000.0,3675.0,1,64,2,256.0,4096.0,65536.0
AMD EPYC 7742,2019-09-01,SP3,Server,2250.0,3400.0,1,64,2,256.0,4096.0,65536.0
AMD EPYC 7763,2021-03-01,SP3,Server,2450.0,3500.0,1,64,2,256.0,4096.0,65536.0
AMD EPYC 7773X,2022-06-01,SP3,Server,2200.0,3500.0,1,64,2,256.0,4096.0,262144.0
AMD EPYC 7B13,2021-09-01,Unknown,Server,2249.0,0.0,1,60,1,256.0,4096.0,32768.0
AMD EPYC 7D12,2022-10-01,Unknown,Server,1100.0,3000.0,1,32,2,256.0,4096.0,32768.0
AMD EPYC 7F32,2020-10-01,SP3,Server,3700.0,3900.0,1,8,2,256.0,4096.0,16384.0
AMD EPYC 7F52,2020-06-01,SP3,Server,3500.0,3900.0,1,16,2,256.0,4096.0,32768.0
AMD EPYC 7J13,2021-04-01,Unknown,Server,2550.0,3500.0,1,64,2,256.0,4096.0,32768.0
