name,price,tdp,date,socket,category,speed,turbo,cpuCount,cores,logicals,rank,samples,l1_cache,l2_cache,l3_cache
Intel Pentium G3430 @ 3.30GHz,73.1,54.0,2013-10-01,FCLGA1150,Desktop,3300.0,0.0,1,2,1,2183,44,64.0,512.0,0.0
Intel Pentium G3440 @ 3.30GHz,149.99,53.0,2014-07-01,LGA1150,Desktop,3300.0,0.0,1,2,1,2182,48,64.0,512.0,0.0
Intel Pentium G3440T @ 2.80GHz,0.0,35.0,2014-11-01,LGA1150,Desktop,2800.0,0.0,1,2,1,2195,1,64.0,512.0,0.0
Intel Pentium G3450 @ 3.40GHz,53.9,53.0,2014-07-01,FCLGA1150,Desktop,3400.0,0.0,1,2,1,2176,108,64.0,512.0,0.0
Intel Pentium G3450T @ 2.90GHz,0.0,35.0,2015-10-01,LGA1150,Desktop,2900.0,0.0,1,2,1,2247,2,64.0,512.0,0.0
Intel Pentium G3460 @ 3.50GHz,124.0,53.0,2014-09-01,LGA1150,Desktop,3500.0,0.0,1,2,1,2155,68,64.0,512.0,0.0
Intel Pentium G3470 @ 3.60GHz,309.73,53.0,2015-05-01,LGA1150,Desktop,3600.0,0.0,1,2,1,2022,18,64.0,512.0,0.0
Intel Pentium G4400 @ 3.30GHz,55.95,54.0,2015-10-01,FCLGA1151,Desktop,3300.0,0.0,1,2,1,1951,1212,64.0,256.0,0.0
Intel Pentium G4400T @ 2.90GHz,0.0,35.0,2015-10-01,FCLGA1151,Desktop,2900.0,0.0,1,2,1,2072,65,64.0,256.0,0.0
Intel Pentium G4400TE @ 2.40GHz,64.0,35.0,2018-06-01,FCLGA1151,Laptop,2400.0,0.0,1,2,1,2156,1,64.0,256.0,0.0
Intel Pentium G4500 @ 3.50GHz,166.67,51.0,2015-10-01,FCLGA1151,Desktop,3500.0,0.0,1,2,1,1887,194,64.0,256.0,0.0
Intel Pentium G4500T @ 3.00GHz,0.0,35.0,2016-03-01,FCLGA1151,Desktop,3000.0,0.0,1,2,1,2042,9,64.0,256.0,0.0
Intel Pentium G4520 @ 3.60GHz,100.18,51.0,2015-11-01,FCLGA1151,Desktop,3600.0,0.0,1,2,1,1816,50,64.0,256.0,0.0
Intel Pentium G4560 @ 3.50GHz,63.6,54.0,2017-01-01,FCLGA1151,Desktop,3500.0,0.0,1,2,2,1619,2011,64.0,256.0,0.0
Intel Pentium G4560T @ 2.90GHz,124.65,35.0,2017-03-01,FCLGA1151,Desktop,2900.0,0.0,1,2,2,1833,25,64.0,256.0,0.0
Intel Pentium G4600 @ 3.60GHz,59.99,51.0,2017-01-01,FCLGA1151,Desktop,3600.0,0.0,1,2,2,1595,477,64.0,256.0,0.0
Intel Pentium G4600T @ 3.00GHz,117.99,35.0,2017-04-01,FCLGA1151,Desktop,3000.0,0.0,1,2,2,1748,14,64.0,256.0,0.0
Intel Pentium G4620 @ 3.70GHz,128.0,51.0,2017-01-01,FCLGA1151,Desktop,3700.0,0.0,1,2,2,1558,115,64.0,256.0,0.0
Intel Pentium G620 @ 2.60GHz,11.97,65.0,2011-05-01,LGA1155,Desktop,2600.0,0.0,1,2,1,2774,926,64.0,512.0,0.0
Intel Pentium G620T @ 2.20GHz,19.99,35.0,2011-07-01,LGA1155,Desktop,2200.0,0.0,1,2,1,3076,22,64.0,512.0,0.0
Intel Pentium G630 @ 2.70GHz,60.0,65.0,2011-11-01,LGA1155,Desktop,2700.0,0.0,1,2,1,2723,756,64.0,512.0,0.0
Intel Pentium G630T @ 2.30GHz,84.07,35.0,2011-10-01,LGA1155,Desktop,2300.0,0.0,1,2,1,2957,27,64.0,512.0,0.0
Intel Pentium G640 @ 2.80GHz,30.0,65.0,2012-07-01,LGA1155,Desktop,2800.0,0.0,1,2,1,2709,217,64.0,512.0,0.0
Intel Pentium G640T @ 2.40GHz,84.88,35.0,2012-01-01,LGA1155,Desktop,2400.0,0.0,1,2,1,2852,14,64.0,512.0,0.0
Intel Pentium G645 @ 2.90GHz,93.35,65.0,2012-01-01,LGA1155,Desktop,2900.0,0.0,1,2,1,2678,369,64.0,512.0,0.0
Intel Pentium G645T @ 2.50GHz,0.0,35.0,2012-01-01,LGA1155,Desktop,2500.0,0.0,1,2,1,2826,43,64.0,512.0,0.0
Intel Pentium G6950 @ 2.80GHz,79.0,73.0,2010-01-01,LGA1156,Desktop,2800.0,0.0,1,2,1,2924,80,64.0,512.0,0.0
Intel Pentium G6951 @ 2.80GHz,74.0,73.0,2011-01-01,LGA1156,Desktop,2800.0,0.0,1,2,1,2652,6,64.0,512.0,0.0
Intel Pentium G6960 @ 2.93GHz,0.0,73.0,2011-02-01,LGA1156,Desktop,2930.0,0.0,1,2,1,2713,18,64.0,512.0,0.0
Intel Pentium G840 @ 2.80GHz,57.64,65.0,2011-06-01,FCLGA1155,Desktop,2800.0,0.0,1,2,1,2821,215,64.0,512.0,0.0
Intel Pentium G850 @ 2.90GHz,101.95,65.0,2011-05-01,FCLGA1155,Desktop,2900.0,0.0,1,2,1,2654,255,64.0,512.0,0.0
Intel Pentium G860 @ 3.00GHz,72.99,65.0,2011-11-01,FCLGA1155,Desktop,3000.0,0.0,1,2,1,2617,422,64.0,512.0,0.0
Intel Pentium G870 @ 3.10GHz,77.0,65.0,2012-09-01,FCLGA1155,Desktop,3100.0,0.0,1,2,1,2577,79,64.0,512.0,0.0
Intel Pentium GOLD 6500Y @ 1.10GHz,0.0,5.0,2021-10-01,Unknown,Mobile/Embedded,1100.0,3400.0,1,2,2,1789,24,32.0,1024.0,0.0
Intel Pentium Gold 7505 @ 2.00GHz,0.0,15.0,2021-01-01,FCBGA1449,Laptop,2000.0,3500.0,1,2,2,1287,90,32.0,2048.0,4096.0
Intel Pentium Gold 8505,0.0,15.0,2022-03-01,BGA1700,"Laptop, Mobile/Embedded",1200.0,4400.0,1,1,2,1069,3,32.0,2048.0,4096.0
Intel Pentium Gold G5400 @ 3.70GHz,99.0,54.0,2018-04-01,FCLGA1151-2,Desktop,3700.0,0.0,1,2,2,1570,358,64.0,256.0,4096.0
Intel Pentium Gold G5400T @ 3.10GHz,94.95,35.0,2018-10-01,FCLGA1151-2,Server,3100.0,0.0,1,2,2,1729,8,64.0,256.0,4096.0
Intel Pentium Gold G5420 @ 3.80GHz,99.8,54.0,2019-06-01,FCLGA1151-2,Desktop,3800.0,0.0,1,2,2,1597,47,64.0,256.0,4096.0
Intel Pentium Gold G5420T @ 3.20GHz,64.0,35.0,2019-10-01,FCLGA1151-2,Desktop,3200.0,0.0,1,2,2,1623,6,64.0,256.0,4096.0
Intel Pentium Gold G5500 @ 3.80GHz,90.88,54.0,2018-05-01,FCLGA1151-2,Desktop,3800.0,0.0,1,2,2,1549,45,64.0,256.0,4096.0
Intel Pentium Gold G5500T @ 3.20GHz,75.0,35.0,2018-05-01,FCLGA1151-2,Desktop,3200.0,0.0,1,2,2,1699,8,64.0,256.0,4096.0
Intel Pentium Gold G5600 @ 3.90GHz,117.69,54.0,2018-05-01,FCLGA1151-2,Desktop,3900.0,0.0,1,2,2,1584,43,64.0,256.0,4096.0
Intel Pentium Gold G5600F @ 3.90GHz,74.95,54.0,2019-10-01,FCLGA1151-2,Desktop,3900.0,0.0,1,2,2,1476,2,64.0,256.0,4096.0
Intel Pentium Gold G5600T @ 3.30GHz,0.0,35.0,2022-02-01,FCLGA1151,Desktop,3300.0,0.0,1,2,2,1598,1,64.0,256.0,4096.0
Intel Pentium Gold G5620 @ 4.00GHz,120.0,54.0,2019-12-01,FCLGA1151-2,Desktop,4000.0,0.0,1,2,2,1490,2,64.0,256.0,4096.0
Intel Pentium Gold G6400 @ 4.00GHz,68.99,58.0,2020-07-01,FCLGA1200,Desktop,4000.0,0.0,1,2,2,1484,117,64.0,256.0,4096.0
Intel Pentium Gold G6400T @ 3.40GHz,64.0,35.0,2021-04-01,FCLGA1200,Desktop,3400.0,0.0,1,2,2,1602,5,64.0,256.0,4096.0
Intel Pentium Gold G6405 @ 4.10GHz,59.0,58.0,2021-06-01,FCLGA1200,Desktop,4100.0,0.0,1,2,2,1453,81,64.0,256.0,4096.0
Intel Pentium Gold G6405T @ 3.50GHz,64.0,35.0,2021-06-01,FCLGA1200,Desktop,3500.0,0.0,1,2,2,1568,1,64.0,256.0,4096.0
Intel Pentium Gold G6500 @ 4.10GHz,89.99,58.0,2020-10-01,FCLGA1200,Desktop,4100.0,0.0,1,2,2,1480,7,64.0,256.0,4096.0
Intel Pentium Gold G6500T @ 3.50GHz,75.0,35.0,2021-03-01,FCLGA1200,Desktop,3500.0,0.0,1,2,2,1513,2,64.0,256.0,4096.0
Intel Pentium Gold G6505 @ 4.20GHz,75.0,58.0,2021-08-01,FCLGA1200,Desktop,4200.0,0.0,1,2,2,1434,1,64.0,256.0,4096.0
Intel Pentium Gold G6600 @ 4.20GHz,130.42,58.0,2021-03-01,FCLGA1200,Desktop,4200.0,0.0,1,2,2,1430,2,64.0,256.0,4096.0
Intel Pentium Gold G6605 @ 4.30GHz,164.99,58.0,2021-07-01,FCLGA1200,Desktop,4300.0,0.0,1,2,2,1407,12,64.0,256.0,4096.0
Intel Pentium Gold G7400,79.99,46.0,2022-02-01,"LGA1700,BGA1700",Desktop,3700.0,0.0,1,2,2,1064,34,64.0,512.0,6144.0
Intel Pentium Gold G7400T,64.0,35.0,2022-06-01,Unknown,Desktop,3100.0,0.0,1,2,2,1191,1,64.0,512.0,6144.0
Intel Pentium III 1400 @ 1400MHz,0.0,31.2,2009-08-01,Socket 370,Desktop,1400.0,0.0,1,1,1,3885,4,64.0,256.0,0.0
Intel Pentium III 1400S @ 1400MHz,0.0,32.2,2009-07-01,Socket 370,Desktop,1400.0,0.0,1,1,1,3882,5,64.0,256.0,0.0
Intel Pentium III Mobile 1066MHz,0.0,0.0,2009-03-01,Unknown,Laptop,1066.0,0.0,1,1,1,3930,2,32.0,128.0,0.0
Intel Pentium III Mobile 1133MHz,0.0,0.0,2009-03-01,Unknown,Laptop,1133.0,0.0,1,1,1,3928,2,32.0,128.0,0.0
Intel Pentium III Mobile 1200MHz,0.0,0.0,2009-02-01,Unknown,Laptop,1200.0,0.0,1,1,1,3937,4,32.0,128.0,0.0
Intel Pentium III Mobile 800MHz,0.0,0.0,2009-04-01,Unknown,Laptop,800.0,0.0,1,1,1,3984,2,32.0,128.0,0.0
Intel Pentium III Mobile 866MHz,0.0,0.0,2009-04-01,Unknown,Laptop,866.0,0.0,1,1,1,3998,2,32.0,128.0,0.0
Intel Pentium J2850 @ 2.41GHz,0.0,10.0,2014-05-01,FCBGA1170,Desktop,2410.0,0.0,1,4,1,2964,9,64.0,2048.0,0.0
Intel Pentium J2900 @ 2.41GHz,0.0,10.0,2014-02-01,FCBGA1170,Desktop,2410.0,2670.0,1,4,1,2758,283,64.0,2048.0,0.0
Intel Pentium J3710 @ 1.60GHz,0.0,6.5,2016-05-01,Unknown,Desktop,1600.0,2640.0,1,4,1,2600,151,64.0,2048.0,0.0
Intel Pentium J4205 @ 1.50GHz,0.0,10.0,2016-10-01,FCBGA1296,Desktop,1500.0,2600.0,1,4,1,2021,79,64.0,2048.0,0.0
Intel Pentium J6426 @ 2.00GHz,80.0,10.0,2022-02-01,FCBGA1493,Mobile/Embedded,2000.0,3000.0,1,4,1,1473,3,64.0,2048.0,0.0
Intel Pentium M 1.10GHz,0.0,0.0,2009-03-01,Unknown,Unknown,1100.0,0.0,1,1,1,3894,4,32.0,1024.0,0.0
Intel Pentium M 1.30GHz,0.0,22.0,2009-02-01," 	H-PBGA479, PPG",Laptop,1300.0,0.0,1,1,1,3878,2,32.0,1024.0,0.0
Intel Pentium M 1.50GHz,0.0,24.5,2009-02-01," 	H-PBGA479, PPG",Laptop,1500.0,0.0,1,1,1,3817,33,32.0,1024.0,0.0
Intel Pentium M 1.73GHz,0.0,27.0,2009-01-01,"H-PBGA479, PPGA4",Laptop,1730.0,0.0,1,1,1,3866,233,32.0,2048.0,0.0
Intel Pentium M 1.86GHz,0.0,27.0,2009-02-01,"H-PBGA479, PPGA4",Laptop,1860.0,0.0,1,1,1,3847,159,32.0,2048.0,0.0
Intel Pentium M 1000MHz,0.0,7.0,2009-03-01,Unknown,Laptop,1000.0,0.0,1,1,1,3938,4,32.0,1024.0,0.0
Intel Pentium M 1200MHz,0.0,12.0,2009-04-01,Unknown,Laptop,1200.0,0.0,1,1,1,3939,2,32.0,1024.0,0.0
Intel Pentium M 1300MHz,0.0,22.0,2009-02-01,"H-PBGA479, PPGA4",Laptop,1300.0,0.0,1,1,1,3875,2,32.0,1024.0,0.0
Intel Pentium M 1400MHz,0.0,22.0,2009-02-01,"H-PBGA479, PPGA4",Laptop,1400.0,0.0,1,1,1,3861,15,32.0,1024.0,0.0
Intel Pentium M 1500MHz,0.0,24.5,2009-02-01,"H-PBGA479, PPGA4",Laptop,1500.0,0.0,1,1,1,3892,22,32.0,1024.0,0.0
Intel Pentium M 1600MHz,0.0,24.5,2009-02-01,"H-PBGA479, PPGA4",Laptop,1600.0,0.0,1,1,1,3886,20,32.0,1024.0,0.0
Intel Pentium M 1700MHz,0.0,24.5,2009-03-01,"H-PBGA479, PPGA4",Laptop,1700.0,0.0,1,1,1,3822,22,32.0,1024.0,0.0
Intel Pentium M 2.00GHz,0.0,21.0,2009-02-01,"H-PBGA479, PPGA4",Laptop,2000.0,0.0,1,1,1,3771,144,32.0,2048.0,0.0
Intel Pentium M 2.10GHz,0.0,21.0,2009-02-01,"H-PBGA479, PPGA4",Laptop,2100.0,0.0,1,1,1,3741,5,32.0,2048.0,0.0
Intel Pentium M 2.13GHz,0.0,27.0,2009-02-01,"H-PBGA479, PPGA4",Laptop,2130.0,0.0,1,1,1,3768,73,32.0,2048.0,0.0
Intel Pentium M 2.26GHz,0.0,27.0,2009-03-01,"H-PBGA479, PPGA4",Laptop,2260.0,0.0,1,1,1,3840,32,32.0,2048.0,0.0
Intel Pentium M 900MHz,0.0,7.0,2009-05-01,Unknown,Laptop,900.0,0.0,1,1,1,3958,2,32.0,1024.0,0.0
Intel Pentium N3510 @ 1.99GHz,0.0,7.5,2013-12-01,FCBGA1170,Laptop,2000.0,0.0,1,4,1,3089,53,64.0,2048.0,0.0
Intel Pentium N3520 @ 2.16GHz,0.0,7.5,2014-01-01,FCBGA1170,Laptop,2160.0,2420.0,1,4,1,2850,254,64.0,2048.0,0.0
Intel Pentium N3530 @ 2.16GHz,0.0,7.5,2014-06-01,FCBGA1170,Laptop,2160.0,2580.0,1,4,1,2798,474,64.0,2048.0,0.0
Intel Pentium N3540 @ 2.16GHz,250.87,7.5,2014-10-01,FCBGA1170,Laptop,2160.0,2660.0,1,4,1,2784,1157,64.0,2048.0,0.0
Intel Pentium N3700 @ 1.60GHz,444.78,6.0,2015-04-01,FCBGA1170,Laptop,1600.0,2400.0,1,4,1,2753,803,64.0,2048.0,0.0
Intel Pentium N3710 @ 1.60GHz,0.0,6.0,2016-03-01,FCBGA1170,Laptop,1600.0,2560.0,1,4,1,2661,549,64.0,2048.0,0.0
Intel Pentium N4200 @ 1.10GHz,228.71,6.0,2016-11-01,FCBGA1296,Laptop,1100.0,2500.0,1,4,1,2167,601,64.0,2048.0,0.0
Intel Pentium N6415 @ 1.20GHz,80.0,6.5,2021-04-01,FCBGA1493,Mobile/Embedded,1200.0,3000.0,1,4,1,1562,1,64.0,2048.0,0.0
Intel Pentium P6000 @ 1.87GHz,0.0,35.0,2010-06-01,PGA988,Laptop,1870.0,0.0,1,2,1,3191,175,64.0,512.0,0.0
Intel Pentium P6100 @ 2.00GHz,28.44,35.0,2010-09-01,PGA988,Laptop,2000.0,0.0,1,2,1,3109,809,64.0,512.0,0.0
Intel Pentium P6200 @ 2.13GHz,24.95,35.0,2010-12-01,PGA988,Laptop,2130.0,0.0,1,2,1,3104,879,64.0,512.0,0.0
Intel Pentium P6300 @ 2.27GHz,0.0,35.0,2011-05-01,PGA988,Laptop,2270.0,0.0,1,2,1,3139,29,64.0,512.0,0.0
Intel Pentium Silver J5005 @ 1.50GHz,521.99,10.0,2017-12-01,FCBGA1090,Desktop,1500.0,2800.0,1,4,1,1775,215,64.0,4096.0,4096.0
Intel Pentium Silver J5040 @ 2.00GHz,0.0,0.0,2020-01-01,FCBGA1090,Desktop,2000.0,3200.0,1,4,1,1638,34,64.0,4096.0,4096.0
Intel Pentium Silver N5000 @ 1.10GHz,161.0,6.0,2018-03-01,FCBGA1090,Laptop,1100.0,2700.0,1,4,1,1955,456,64.0,4096.0,0.0
Intel Pentium Silver N5020 @ 1.10GHz,0.0,6.0,2021-11-01,FCBGA1090,Laptop,1100.0,0.0,1,4,1,1649,1,64.0,4096.0,0.0
Intel Pentium Silver N5030 @ 1.10GHz,0.0,6.0,2020-02-01,FCBGA1090,Laptop,1100.0,3100.0,1,4,1,1929,103,64.0,4096.0,0.0
Intel Pentium Silver N6000 @ 1.10GHz,0.0,6.0,2021-03-01,FCBGA1338,Mobile/Embedded,1100.0,3000.0,1,4,1,1741,44,64.0,4096.0,0.0
Intel Pentium Silver N6005 @ 2.00GHz,0.0,10.0,2021-10-01,FCBGA1338,"Laptop, Mobile/Embedded",2000.0,3300.0,1,4,1,1269,297,64.0,4096.0,4096.0
Intel Pentium SU2700 @ 1.30GHz,0.0,10.0,2009-08-01,Unknown,Laptop,1300.0,0.0,1,1,1,3819,33,32.0,1024.0,0.0
Intel Pentium SU4100 @ 1.30GHz,0.0,10.0,2009-09-01,BGA956,Laptop,1300.0,0.0,1,2,1,3514,194,32.0,2048.0,0.0
Intel Pentium T2130 @ 1.86GHz,0.0,31.0,2009-02-01,PGA478,Laptop,1860.0,0.0,1,2,1,3626,84,64.0,1024.0,0.0
Intel Pentium T2330 @ 1.60GHz,149.95,35.0,2009-02-01,PPGA478,Laptop,1600.0,0.0,1,2,1,3475,150,64.0,1024.0,0.0
Intel Pentium T2390 @ 1.86GHz,0.0,35.0,2009-02-01,PPGA478,Laptop,1860.0,0.0,1,2,1,3447,186,64.0,1024.0,0.0
Intel Pentium T2410 @ 2.00GHz,0.0,0.0,2009-03-01,Unknown,Unknown,2000.0,0.0,1,2,1,3393,26,64.0,1024.0,0.0
Intel Pentium T3200 @ 2.00GHz,12.0,35.0,2009-02-01,PPGA478,Laptop,2000.0,0.0,1,2,1,3360,351,64.0,1024.0,0.0
Intel Pentium T3400 @ 2.16GHz,79.95,35.0,2009-02-01,PPGA478,Laptop,2160.0,0.0,1,2,1,3346,427,64.0,1024.0,0.0
Intel Pentium T4200 @ 2.00GHz,98.95,35.0,2009-03-01,PGA478,Laptop,2000.0,0.0,1,2,1,3267,809,64.0,1024.0,0.0
Intel Pentium T4300 @ 2.10GHz,98.95,35.0,2009-08-01,PGA478,Laptop,2100.0,0.0,1,2,1,3208,862,64.0,1024.0,0.0
Intel Pentium T4400 @ 2.20GHz,109.95,35.0,2011-12-01,PGA478,Laptop,2200.0,0.0,1,2,1,3226,900,64.0,1024.0,0.0
Intel Pentium T4500 @ 2.30GHz,29.95,35.0,2010-02-01,PGA478,Laptop,2300.0,0.0,1,2,1,3165,995,64.0,1024.0,0.0
Intel Pentium U5400 @ 1.20GHz,0.0,18.0,2010-08-01,BGA1288,Laptop,1200.0,0.0,1,2,1,3466,27,64.0,1024.0,0.0
Intel Pentium U5600 @ 1.33GHz,0.0,18.0,2011-02-01,BGA1288,Laptop,1330.0,0.0,1,2,1,3365,15,64.0,1024.0,0.0
Intel T1400 @ 1.73GHz,15.0,0.0,2009-03-01,Unknown,Unknown,1730.0,0.0,1,2,1,3526,16,64.0,1024.0,0.0
Intel T1500 @ 1.86GHz,0.0,0.0,2009-05-01,Unknown,Unknown,1860.0,0.0,1,2,1,3458,9,64.0,1024.0,0.0
Intel T2050 @ 2.00GHz,0.0,31.0,2012-12-01,PPGA478,Unknown,2000.0,0.0,1,2,1,3487,1,64.0,1024.0,0.0
Intel Xeon 2.00GHz,0.0,0.0,2009-02-01,Unknown,Server,2000.0,0.0,1,1,2,3945,2,64.0,512.0,0.0
Intel XEON 2.20GHz,0.0,0.0,2009-05-01,Unknown,Server,2200.0,0.0,1,1,1,3924,2,64.0,512.0,0.0
Intel Xeon 2.40GHz,9.1,0.0,2009-03-01,Unknown,Server,2400.0,0.0,1,1,2,3903,3,64.0,512.0,0.0
Intel Xeon 3.00GHz,0.0,103.0,2009-02-01,PPGA604,Server,3000.0,0.0,1,1,2,3570,13,64.0,512.0,0.0
Intel Xeon 3.20GHz,0.0,103.0,2009-02-01,PPGA604,Server,3200.0,0.0,1,1,2,3519,11,64.0,512.0,0.0
Intel Xeon 3.60GHz,851.0,110.0,2009-03-01,PPGA604,Server,3600.0,0.0,1,1,2,3595,6,64.0,512.0,0.0
Intel Xeon 3.73GHz,0.0,0.0,2009-05-01,Unknown,Server,3730.0,0.0,1,2,2,3072,11,64.0,512.0,0.0
Intel Xeon 3.80GHz,851.0,110.0,2009-04-01,PPGA604,Server,3800.0,0.0,1,1,2,3614,2,64.0,512.0,0.0
Intel Xeon 3040 @ 1.86GHz,25.04,65.0,2009-11-01,LGA775,Server,1860.0,0.0,1,2,1,3187,8,64.0,512.0,0.0
Intel Xeon 3050 @ 2.13GHz,157.95,65.0,2009-02-01,LGA775,Server,2130.0,0.0,1,2,1,3126,13,64.0,512.0,0.0
Intel Xeon 3060 @ 2.40GHz,22.99,65.0,2009-07-01,LGA775,Server,2400.0,0.0,1,2,1,3037,9,64.0,512.0,0.0
Intel Xeon 3065 @ 2.33GHz,20.9,65.0,2009-05-01,LGA775,Server,2330.0,0.0,1,2,1,3098,10,64.0,512.0,0.0
Intel Xeon 3070 @ 2.66GHz,28.65,65.0,2010-05-01,LGA775,Server,2660.0,0.0,1,2,1,2960,12,64.0,512.0,0.0
Intel Xeon 3075 @ 2.66GHz,349.95,0.0,2011-02-01,Unknown,Server,2660.0,0.0,1,2,1,2891,3,64.0,512.0,0.0
Intel Xeon 3085 @ 3.00GHz,0.0,65.0,2015-11-01,LGA775,Server,3000.0,0.0,1,2,1,2914,3,64.0,512.0,0.0
Intel Xeon 5110 @ 1.60GHz,35.0,65.0,2009-03-01,LGA771,Server,1600.0,0.0,1,2,1,3387,19,64.0,512.0,4096.0
Intel Xeon 5120 @ 1.86GHz,1015.0,65.0,2009-03-01,LGA771,Server,1860.0,0.0,1,2,1,3217,8,64.0,512.0,4096.0
Intel Xeon 5130 @ 2.00GHz,48.99,65.0,2009-02-01,LGA771,Server,2000.0,0.0,1,2,1,3183,38,64.0,512.0,4096.0
Intel Xeon 5133 @ 2.20GHz,0.0,40.0,2013-11-01,LGA771,Server,2200.0,0.0,1,2,1,3083,2,64.0,512.0,4096.0
Intel Xeon 5140 @ 2.33GHz,36.99,65.0,2009-03-01,LGA771,Server,2330.0,0.0,1,2,1,3111,24,64.0,512.0,4096.0
Intel Xeon 5148 @ 2.33GHz,20.0,40.0,2010-01-01,LGA771,Server,2330.0,0.0,1,2,1,3063,4,64.0,512.0,4096.0
Intel Xeon 5150 @ 2.66GHz,30.99,65.0,2009-02-01,LGA771,Server,2660.0,0.0,1,2,1,3128,44,64.0,512.0,4096.0
Intel Xeon 5160 @ 3.00GHz,43.5,80.0,2009-02-01,LGA771,Server,3000.0,0.0,1,2,1,3016,97,64.0,512.0,4096.0
Intel Xeon @ 2.00GHz,0.0,0.0,2019-06-01,Unknown,Unknown,2000.0,0.0,1,6,2,968,2,64.0,512.0,0.0
Intel Xeon @ 2.20GHz,0.0,61.0,2018-03-01,PPGA603,Server,2200.0,0.0,1,1,1,2695,3,64.0,512.0,0.0
Intel Xeon Bronze 3104 @ 1.70GHz,199.0,85.0,2018-01-01,FCLGA3647,Server,1700.0,0.0,1,6,1,1397,16,64.0,512.0,8192.0
Intel Xeon Bronze 3106 @ 1.70GHz,484.28,85.0,2018-04-01,FCLGA3647,Server,1700.0,0.0,1,8,1,1209,7,64.0,512.0,8192.0
Intel Xeon Bronze 3204 @ 1.90GHz,258.99,85.0,2020-01-01,FCLGA3647,Server,1900.0,0.0,1,6,1,1363,5,64.0,512.0,8192.0
Intel Xeon D-1518 @ 2.20GHz,0.0,35.0,2016-06-01,FCBGA1667,Server,2200.0,0.0,1,4,2,1358,4,64.0,1024.0,6144.0
Intel Xeon D-1520 @ 2.20GHz,0.0,45.0,2015-11-01,BGA 1667,Server,2200.0,2600.0,1,4,2,1677,2,64.0,1024.0,6144.0
Intel Xeon D-1521 @ 2.40GHz,0.0,45.0,2016-02-01,FCBGA1667,Server,2400.0,2700.0,1,4,2,1194,10,64.0,1024.0,6144.0
Intel Xeon D-1527 @ 2.20GHz,213.0,35.0,2020-07-01,FCBGA1667,Server,2200.0,2700.0,1,4,2,1374,1,64.0,1024.0,6144.0
Intel Xeon D-1528 @ 1.90GHz,0.0,35.0,2016-05-01,FCBGA1667,"Laptop, Server",1900.0,2500.0,1,6,2,1103,5,64.0,1024.0,6144.0
Intel Xeon D-1531 @ 2.20GHz,348.0,45.0,2017-10-01,FCBGA1667,Server,2200.0,2700.0,1,6,2,955,7,64.0,1024.0,12288.0
Intel Xeon D-1537 @ 1.70GHz,571.0,35.0,2018-04-01,FCBGA1667,Server,1700.0,2300.0,1,8,2,994,2,64.0,1024.0,12288.0
Intel Xeon D-1539 @ 1.60GHz,486.0,35.0,2019-09-01,FCBGA1667,Server,1600.0,2200.0,1,8,2,995,1,64.0,1024.0,12288.0
Intel Xeon D-1540 @ 2.00GHz,0.0,45.0,2015-04-01,FCBGA1667,Server,2000.0,2600.0,1,8,2,749,31,64.0,1024.0,12288.0
Intel Xeon D-1541 @ 2.10GHz,0.0,45.0,2016-03-01,FCBGA1667,Server,2100.0,2700.0,1,8,2,743,40,64.0,1024.0,12288.0
Intel Xeon D-1548 @ 2.00GHz,555.0,45.0,2019-04-01,FCBGA1667,Server,2000.0,2600.0,1,8,2,816,2,64.0,1024.0,12288.0
Intel Xeon D-1557 @ 1.50GHz,694.0,45.0,2019-08-01,FCBGA1667,Server,1500.0,2100.0,1,12,2,1001,1,64.0,1024.0,12288.0
Intel Xeon D-1559 @ 1.50GHz,0.0,45.0,2017-08-01,FCBGA1667,Server,1500.0,2100.0,1,12,2,972,3,64.0,1024.0,12288.0
Intel Xeon D-1567 @ 2.10GHz,0.0,65.0,2017-04-01,FCBGA1667,Server,2100.0,2700.0,1,12,2,724,4,64.0,1024.0,12288.0
Intel Xeon D-1577 @ 1.30GHz,1176.0,45.0,2020-09-01,FCBGA1667,Server,1300.0,2100.0,1,16,2,662,1,64.0,1024.0,12288.0
Intel Xeon D-1581 @ 1.80GHz,0.0,65.0,2021-11-01,FCBGA1667,Server,1800.0,2400.0,1,16,2,602,10,64.0,1024.0,12288.0
Intel Xeon D-1587 @ 1.70GHz,0.0,65.0,2016-07-01,FCBGA1667,Server,1700.0,2300.0,1,16,2,801,5,64.0,1024.0,12288.0
Intel Xeon D-1602 @ 2.50GHz,106.0,27.0,2020-12-01,FCBGA1667,Server,2500.0,3200.0,1,2,2,2005,2,64.0,512.0,16384.0
Intel Xeon D-1622 @ 2.60GHz,170.0,40.0,2021-04-01,FCBGA1667,Server,2600.0,3200.0,1,4,2,1135,2,64.0,512.0,16384.0
Intel Xeon D-1715TER @ 2.40GHz,285.0,50.0,2022-04-01,FCBGA2227,Server,2400.0,3500.0,1,4,2,814,2,64.0,1024.0,16384.0
Intel Xeon D-1718T @ 2.60GHz,314.0,46.0,2022-11-01,FCBGA2227,Server,2600.0,3500.0,1,4,2,776,2,64.0,1024.0,16384.0
Intel Xeon D-1732TE @ 1.90GHz,759.0,52.0,2022-11-01,FCBGA2227,Server,1900.0,3000.0,1,8,2,552,1,64.0,1024.0,16384.0
